,emotion_label,source,actors,path,emotion2,emotion3,emotion4,emotion5
3574,neutral_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-01-01-01-02-14.wav,neutral_female,neutral_female,neutral,neutral
3575,neutral_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-01-01-02-01-14.wav,neutral_female,neutral_female,neutral,neutral
3576,sad_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-04-02-02-01-14.wav,negative_female,sad_female,sad,negative
3577,neutral_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-01-01-01-01-14.wav,neutral_female,neutral_female,neutral,neutral
3578,angry_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-05-02-02-02-14.wav,negative_female,negative_female,negative,negative
3579,surprised_female,RAV,female,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_14/03-01-08-02-01-01-14.wav,positive_female,surprise_female,surprise,positive
3580,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-01-02-01-15.wav,neutral_male,neutral_male,neutral,neutral
3581,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-01-01-02-15.wav,neutral_male,neutral_male,neutral,neutral
3582,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-01-01-01-01-15.wav,neutral_male,neutral_male,neutral,neutral
3583,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-01-01-01-15.wav,negative_male,sad_male,sad,negative
3584,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-02-02-01-15.wav,positive_male,positive_male,positive,positive
3585,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-02-02-02-15.wav,negative_male,negative_male,negative,negative
3586,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-02-01-01-15.wav,negative_male,negative_male,negative,negative
3587,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-02-01-01-15.wav,negative_male,sad_male,sad,negative
3588,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-02-02-01-15.wav,negative_male,negative_male,negative,negative
3589,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-02-01-02-15.wav,negative_male,sad_male,sad,negative
3590,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-01-01-01-02-15.wav,neutral_male,neutral_male,neutral,neutral
3591,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-01-01-01-15.wav,negative_male,negative_male,negative,negative
3592,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-01-01-02-15.wav,positive_male,positive_male,positive,positive
3593,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-01-02-02-15.wav,negative_male,fear_male,fear,negative
3594,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-02-01-01-15.wav,negative_male,fear_male,fear,negative
3595,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-02-02-02-15.wav,negative_male,sad_male,sad,negative
3596,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-02-01-02-15.wav,negative_male,fear_male,fear,negative
3597,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-02-02-02-15.wav,neutral_male,neutral_male,neutral,neutral
3598,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-01-01-02-01-15.wav,neutral_male,neutral_male,neutral,neutral
3599,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-02-01-01-15.wav,neutral_male,neutral_male,neutral,neutral
3600,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-01-01-02-15.wav,negative_male,negative_male,negative,negative
3601,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-02-01-02-15.wav,negative_male,negative_male,negative,negative
3602,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-01-02-01-15.wav,positive_male,positive_male,positive,positive
3603,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-01-01-01-15.wav,neutral_male,neutral_male,neutral,neutral
3604,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-01-02-02-15.wav,negative_male,sad_male,sad,negative
3605,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-01-01-02-15.wav,negative_male,sad_male,sad,negative
3606,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-02-02-01-15.wav,neutral_male,neutral_male,neutral,neutral
3607,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-02-02-01-15.wav,negative_male,sad_male,sad,negative
3608,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-01-02-02-15.wav,neutral_male,neutral_male,neutral,neutral
3609,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-04-01-02-01-15.wav,negative_male,sad_male,sad,negative
3610,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-01-01-02-02-15.wav,neutral_male,neutral_male,neutral,neutral
3611,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-01-02-01-15.wav,negative_male,fear_male,fear,negative
3612,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-02-01-01-15.wav,positive_male,positive_male,positive,positive
3613,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-01-02-02-15.wav,negative_male,negative_male,negative,negative
3614,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-02-02-01-02-15.wav,neutral_male,neutral_male,neutral,neutral
3615,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-02-02-01-15.wav,negative_male,fear_male,fear,negative
3616,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-05-01-02-01-15.wav,negative_male,negative_male,negative,negative
3617,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-02-02-02-15.wav,negative_male,fear_male,fear,negative
3618,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-01-01-01-15.wav,positive_male,positive_male,positive,positive
3619,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-01-01-02-15.wav,negative_male,fear_male,fear,negative
3620,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-01-02-02-15.wav,positive_male,positive_male,positive,positive
3621,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-06-01-01-01-15.wav,negative_male,fear_male,fear,negative
3622,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-02-02-02-15.wav,positive_male,positive_male,positive,positive
3623,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-03-02-01-02-15.wav,positive_male,positive_male,positive,positive
3624,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-01-02-02-15.wav,positive_male,surprise_male,surprise,positive
3625,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-02-01-01-15.wav,positive_male,surprise_male,surprise,positive
3626,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-02-01-02-15.wav,positive_male,surprise_male,surprise,positive
3627,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-01-02-01-15.wav,positive_male,surprise_male,surprise,positive
3628,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-01-01-01-15.wav,positive_male,surprise_male,surprise,positive
3629,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-02-02-02-15.wav,positive_male,surprise_male,surprise,positive
3630,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-01-01-01-15.wav,negative_male,negative_male,negative,negative
3631,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-01-02-02-15.wav,negative_male,negative_male,negative,negative
3632,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-02-01-01-15.wav,negative_male,negative_male,negative,negative
3633,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-02-02-01-15.wav,negative_male,negative_male,negative,negative
3634,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-01-02-01-15.wav,negative_male,negative_male,negative,negative
3635,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-01-01-02-15.wav,negative_male,negative_male,negative,negative
3636,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-01-01-02-15.wav,positive_male,surprise_male,surprise,positive
3637,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-02-02-02-15.wav,negative_male,negative_male,negative,negative
3638,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-07-02-01-02-15.wav,negative_male,negative_male,negative,negative
3639,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_15/03-01-08-02-02-01-15.wav,positive_male,surprise_male,surprise,positive
3640,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-01-02-01-13.wav,negative_male,sad_male,sad,negative
3641,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-01-01-01-01-13.wav,neutral_male,neutral_male,neutral,neutral
3642,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-01-02-02-13.wav,negative_male,negative_male,negative,negative
3643,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-01-02-02-13.wav,positive_male,positive_male,positive,positive
3644,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-02-02-02-13.wav,positive_male,surprise_male,surprise,positive
3645,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-01-01-02-13.wav,negative_male,negative_male,negative,negative
3646,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-01-02-01-13.wav,neutral_male,neutral_male,neutral,neutral
3647,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-01-02-01-13.wav,negative_male,negative_male,negative,negative
3648,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-01-01-02-01-13.wav,neutral_male,neutral_male,neutral,neutral
3649,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-02-02-02-13.wav,negative_male,fear_male,fear,negative
3650,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-02-01-01-13.wav,positive_male,surprise_male,surprise,positive
3651,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-02-01-01-13.wav,positive_male,positive_male,positive,positive
3652,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-02-02-02-13.wav,neutral_male,neutral_male,neutral,neutral
3653,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-02-02-01-13.wav,neutral_male,neutral_male,neutral,neutral
3654,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-02-01-02-13.wav,negative_male,negative_male,negative,negative
3655,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-02-01-01-13.wav,neutral_male,neutral_male,neutral,neutral
3656,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-02-02-01-13.wav,positive_male,positive_male,positive,positive
3657,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-01-01-02-13.wav,positive_male,positive_male,positive,positive
3658,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-01-01-01-13.wav,negative_male,negative_male,negative,negative
3659,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-02-02-01-13.wav,negative_male,negative_male,negative,negative
3660,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-02-02-02-13.wav,negative_male,sad_male,sad,negative
3661,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-01-01-01-13.wav,positive_male,positive_male,positive,positive
3662,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-01-01-02-13.wav,neutral_male,neutral_male,neutral,neutral
3663,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-01-02-02-13.wav,negative_male,sad_male,sad,negative
3664,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-02-02-02-13.wav,negative_male,negative_male,negative,negative
3665,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-01-02-01-13.wav,positive_male,positive_male,positive,positive
3666,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-02-01-02-13.wav,negative_male,fear_male,fear,negative
3667,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-01-01-02-13.wav,negative_male,fear_male,fear,negative
3668,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-01-01-02-13.wav,negative_male,negative_male,negative,negative
3669,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-01-02-01-13.wav,negative_male,fear_male,fear,negative
3670,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-02-02-01-13.wav,negative_male,sad_male,sad,negative
3671,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-01-01-01-13.wav,negative_male,negative_male,negative,negative
3672,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-01-01-02-13.wav,positive_male,surprise_male,surprise,positive
3673,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-01-02-02-13.wav,positive_male,surprise_male,surprise,positive
3674,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-01-01-02-02-13.wav,neutral_male,neutral_male,neutral,neutral
3675,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-02-01-01-13.wav,negative_male,negative_male,negative,negative
3676,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-02-02-02-13.wav,negative_male,negative_male,negative,negative
3677,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-02-01-02-13.wav,neutral_male,neutral_male,neutral,neutral
3678,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-01-01-02-13.wav,negative_male,sad_male,sad,negative
3679,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-01-01-01-13.wav,negative_male,sad_male,sad,negative
3680,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-01-02-01-13.wav,positive_male,surprise_male,surprise,positive
3681,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-02-02-01-13.wav,negative_male,negative_male,negative,negative
3682,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-02-01-01-13.wav,negative_male,sad_male,sad,negative
3683,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-01-01-01-13.wav,positive_male,surprise_male,surprise,positive
3684,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-02-01-01-13.wav,negative_male,fear_male,fear,negative
3685,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-02-02-01-13.wav,negative_male,fear_male,fear,negative
3686,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-01-02-01-13.wav,negative_male,negative_male,negative,negative
3687,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-01-02-02-13.wav,negative_male,fear_male,fear,negative
3688,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-04-02-01-02-13.wav,negative_male,sad_male,sad,negative
3689,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-02-02-01-13.wav,positive_male,surprise_male,surprise,positive
3690,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-01-01-01-13.wav,neutral_male,neutral_male,neutral,neutral
3691,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-08-02-01-02-13.wav,positive_male,surprise_male,surprise,positive
3692,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-01-02-02-13.wav,negative_male,negative_male,negative,negative
3693,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-01-01-01-02-13.wav,neutral_male,neutral_male,neutral,neutral
3694,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-06-01-01-01-13.wav,negative_male,fear_male,fear,negative
3695,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-07-02-01-02-13.wav,negative_male,negative_male,negative,negative
3696,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-02-02-02-13.wav,positive_male,positive_male,positive,positive
3697,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-03-02-01-02-13.wav,positive_male,positive_male,positive,positive
3698,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-05-02-01-01-13.wav,negative_male,negative_male,negative,negative
3699,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_13/03-01-02-01-02-02-13.wav,neutral_male,neutral_male,neutral,neutral
3700,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-01-01-02-17.wav,negative_male,sad_male,sad,negative
3701,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-01-01-01-17.wav,positive_male,positive_male,positive,positive
3702,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-02-01-02-17.wav,negative_male,sad_male,sad,negative
3703,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-01-02-02-17.wav,negative_male,negative_male,negative,negative
3704,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-01-02-02-17.wav,negative_male,fear_male,fear,negative
3705,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-01-01-02-17.wav,positive_male,positive_male,positive,positive
3706,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-01-01-01-17.wav,negative_male,negative_male,negative,negative
3707,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-01-02-02-17.wav,positive_male,positive_male,positive,positive
3708,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-01-01-02-17.wav,negative_male,negative_male,negative,negative
3709,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-02-02-02-02-17.wav,neutral_male,neutral_male,neutral,neutral
3710,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-01-02-01-17.wav,negative_male,negative_male,negative,negative
3711,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-01-02-02-17.wav,negative_male,sad_male,sad,negative
3712,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-02-02-02-17.wav,negative_male,fear_male,fear,negative
3713,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-02-01-01-17.wav,positive_male,surprise_male,surprise,positive
3714,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-02-01-01-01-17.wav,neutral_male,neutral_male,neutral,neutral
3715,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-01-02-01-17.wav,negative_male,negative_male,negative,negative
3716,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-01-02-01-17.wav,positive_male,surprise_male,surprise,positive
3717,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-01-01-02-17.wav,negative_male,negative_male,negative,negative
3718,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-02-01-01-02-17.wav,neutral_male,neutral_male,neutral,neutral
3719,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-01-01-01-17.wav,negative_male,fear_male,fear,negative
3720,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-02-02-02-17.wav,positive_male,surprise_male,surprise,positive
3721,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-01-01-02-17.wav,positive_male,surprise_male,surprise,positive
3722,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-02-02-02-17.wav,negative_male,negative_male,negative,negative
3723,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-02-02-01-17.wav,negative_male,fear_male,fear,negative
3724,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-02-01-01-17.wav,negative_male,fear_male,fear,negative
3725,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-02-01-02-17.wav,negative_male,negative_male,negative,negative
3726,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-01-02-01-17.wav,positive_male,positive_male,positive,positive
3727,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-01-02-01-17.wav,negative_male,sad_male,sad,negative
3728,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-02-02-02-01-17.wav,neutral_male,neutral_male,neutral,neutral
3729,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-01-01-01-17.wav,negative_male,negative_male,negative,negative
3730,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-02-02-01-17.wav,negative_male,negative_male,negative,negative
3731,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-02-01-02-17.wav,positive_male,surprise_male,surprise,positive
3732,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-01-01-01-17.wav,positive_male,surprise_male,surprise,positive
3733,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-02-02-02-17.wav,negative_male,sad_male,sad,negative
3734,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-01-01-01-01-17.wav,neutral_male,neutral_male,neutral,neutral
3735,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-02-02-02-17.wav,positive_male,positive_male,positive,positive
3736,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-02-01-01-17.wav,negative_male,sad_male,sad,negative
3737,neutral_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-01-01-02-01-17.wav,neutral_male,neutral_male,neutral,neutral
3738,surprised_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-08-01-02-02-17.wav,positive_male,surprise_male,surprise,positive
3739,disgust_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-07-02-01-01-17.wav,negative_male,negative_male,negative,negative
3740,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-02-01-02-17.wav,negative_male,negative_male,negative,negative
3741,happy_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-03-02-02-01-17.wav,positive_male,positive_male,positive,positive
3742,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-02-01-01-17.wav,negative_male,negative_male,negative,negative
3743,angry_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-05-02-02-01-17.wav,negative_male,negative_male,negative,negative
3744,fearful_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-06-01-01-02-17.wav,negative_male,fear_male,fear,negative
3745,sad_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-04-01-01-01-17.wav,negative_male,sad_male,sad,negative
3746,calm_male,RAV,male,/gdrive/MyDrive/Projects/ITCproject/data/data/Actor_17/03-01-02-01-02-01-17.wav,neutral_male,neutral_male,neutral,neutral
